"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-3379","Multi-Plane Animation Basics","14567","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3380","How to Make Objects Grow and Shrink | Stop Motion","14568","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3381","How to Animate Multiple Characters | Stop Motion","14569","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3382","How to Animate Walking | Stop Motion","14570","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3383","How to Animate Flying | Stop Motion","14571","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3384","How to Use Camera Moves | Stop Motion","14572","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3385","How to Paint with Light | Stop Motion","14573","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3386","Tips for Using an Acting Reference | Stop Motion","14574","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3387","Animation by Repositioning | Stop Motion","14575","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3388","Tips on Completing a Stop Motion Animation Piece","14576","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3389","About Me","14577","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3597","A Cam","14811","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3598","Top Down","14812","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3599","Cam A","14813","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3600","Detail","14814","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3601","Detail cam / CU","14815","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3602","Top Down","14816","VIDEO-3352","Stop Motion Animation","14540","Editorial Assets"
"VIDEO-3351","iPhone 6 Tips and Tricks","14539","","","",""
"VIDEO-3543","How to Use Slow Motion Video on the iPhone 6","14731","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3544","How to Manage Widgets on the iPhone 6","14732","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3545","How to Use Touch ID","14733","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3546","How to Use Apple Pay with the iPhone 6","14734","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3547","How to Get Fit with the iPhone 6","14735","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3548","How to Sync Your iCloud on to the iPhone 6","14736","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3549","How to Use the new Keyboard features on the iPhone 6","14737","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3550","How to Change Your Privacy Setting on the iPhone 6","14738","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3551","Best New Apps on the iPhone 6","14739","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3552","How to Use Spotlight on the iPhone 6","14740","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3553","How to Leave or Silence Group Texts","14741","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3554","How to Change Display Zoom on the iPhone 6","14742","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3555","How to Use VoLTE and WiFi calling","14743","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3556","How does Extensions work on the iPhone 6","14744","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3557","How to Enable Allow ""Hey Siri"" and Purchase Music on the iPhone 6","14745","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3558","How to Monitor Your Battery Life on the iPhone 6","14746","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3559","How to Setup Email on the iPhone 6","14747","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3560","How to Reply to Messages Without Changing Screens","14748","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3561","How to Share your Location via Messages","14749","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3562","How to Share Applications with Family Members on the iPhone 6","14750","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3563","How does Picture Messaging Work on the iPhone 6","14751","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3564","How to Access Contacts Faster and Hide Predictive Keyboard","14752","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3565","How to Quick Access Apps According to Your Location","14753","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3566","How to Use Gesture Based Message Manipulation","14754","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3567","How to Create a Blank Home Screen","14755","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3568","How to Hide Keyboard Prediction by Swiping Down","14756","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3569","How to Get Siri to Purchase and Identify songs","14757","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3570","How to Scan Credit Cards on the iPhone 6.","14758","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3571","About Me","14759","VIDEO-3351","iPhone 6 Tips and Tricks","14539","Editorial Assets"
"VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","","","",""
"VIDEO-3324","How to Groom your Eyebrows | Black Beauty","14512","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3325","Tips for Using Foundation | Black Beauty","14513","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3326","How to Prep Black Skin for Makeup","14514","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3327","Tips for Applying Powder | Black Women","14515","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3328","Tips for Applying Lipstick |Black Women","14516","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3329","Synthetic vs Natural Brushes","14517","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3330","Sponges vs Brushes| Black Women","14518","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3332","How to Properly Use Different Eyeshadow Brushes | Black Women","14520","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3333","Proper Way to Apply Concealer| Black Women","14521","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3334","Tips for Appling Blush to Black Skin","14522","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3335","Tips for Making Brows Appear Fuller | Black Women","14523","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3339","Natural Makeup for Black Women","14527","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3340","Smokey Eye for Black Women","14528","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3341","Tips for Cleaning your Brushes","14529","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3342","How to Get the Nude Lip Look | Black Women","14530","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3346","Tips for Using Sustainable or Green Makeup for Women of Color","14534","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3347","How to Use a Portable Airbrush for Everyday Makeup | Black Women","14535","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3348","2 Minute Makeover | Black Women","14536","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3349","How to Take Your Look From Day to Evening | Black Women","14537","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3350","About Me","14538","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3604","Camera A Reel 1","14818","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3605","Camera B Reel 1","14819","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3606","Camera C Reel 1","14820","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3607","Camera A Reel 2","14821","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3608","Camera B Reel 2","14822","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-3609","Camera C Reel 2","14823","VIDEO-3319","Beauty Tips and Tricks for Black Women","14507","Editorial Assets"
"VIDEO-32837","The Best Pellet Grill","56384","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32838","The Best Pellet Grill - Editorial Assets","56385","VIDEO-32837","The Best Pellet Grill","56384","Editorial Assets"
"VIDEO-32836","The Best Meats for Smoking","56383","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32839","The Best Meats for Smoking - Editorial Assets","56386","VIDEO-32836","The Best Meats for Smoking","56383","Editorial Assets"
"VIDEO-32830","Carpet Dents Be Gone!","56377","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32831","Carpet Dents Be Gone! - Editorial Assets","56378","VIDEO-32830","Carpet Dents Be Gone!","56377","Editorial Assets"
"VIDEO-32826","3 Condiments You Can Clean With","56373","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32827","3 Condiments You Can Clean With - Editorial Assets","56374","VIDEO-32826","3 Condiments You Can Clean With","56373","Editorial Assets"
"VIDEO-32823","Brown Sugar Milk","56370","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32824","Brown Sugar Milk - Editorial Assets","56371","VIDEO-32823","Brown Sugar Milk","56370","Editorial Assets"
"VIDEO-32820","Smashed Pickles","56367","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32821","Smashed Pickles - Editorial Assets","56368","VIDEO-32820","Smashed Pickles","56367","Editorial Assets"
"VIDEO-3282","Grammar School: The Basics","14470","","","",""
"VIDEO-3283","Who vs. Whom | Grammar School","14471","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3284","Which vs. That | Grammar School","14472","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3285","Lay vs. Lie | Grammar School","14473","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3286","Commonly Misused Words | Grammar School","14474","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3287","Plural vs Possessives | Grammar School","14475","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3288","Most Important Rules for Avoiding Common Spelling Mistakes","14476","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3289","Whether vs. If | Grammar School","14477","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3290","Fewer vs. Less | Grammar School","14478","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3291","Farther vs. Further | Grammar School","14479","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3292","Since vs. Because | Grammar School","14480","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3293","Correct Comma Use | Grammar School","14481","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3294","Different Than vs. Different From | Grammar School","14482","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3295","Affect vs. Effect | Grammar School","14483","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3296","When to Use Semicolons | Grammar School","14484","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3297","Common Abbreviations That You're Doing Wrong","14485","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3298","Apostrophes You're Likely Doing Wrong","14486","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3299","What is a Double Negative | Grammar School","14487","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3300","Capital Letters: When to Use Them and When to Say No","14488","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3301","Verbs and Adverbs | Grammar School","14489","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3302","Complement vs. Compliment | Grammar School","14490","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3303","Principle vs. Principal | Grammar School","14491","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3304","What is a Dangling Modifier?","14492","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3305","Number, Person or Gender | Grammar School","14493","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3306","British vs American Spellings | Grammar School","14494","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3307","Me vs. Myself | Grammar School","14495","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3308","Subject/Verb Agreement | Grammar School","14496","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3309","Proper Number Usage | Grammar School","14497","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3310","Subject/Object Pronouns | Grammar School","14498","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3311","Best Practices for Adjectives and Hyphens","14499","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3312","They vs He/She | Grammar School","14500","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3313","When to Use A vs An | Grammar School","14501","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3314","Why is Proper Grammar Important","14502","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3315","Commonly Mispronounced Words","14503","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3316","Sight, Site and Cite | Grammar School","14504","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3317","Pore, Pour and Poor | Grammar School","14505","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-3318","About Me","14506","VIDEO-3282","Grammar School: The Basics","14470","Editorial Assets"
"VIDEO-32817","The Trick To Perfect Boiled Eggs","56364","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32819","The Trick To Perfect Boiled Eggs - Editorial Assets","56366","VIDEO-32817","The Trick To Perfect Boiled Eggs","56364","Editorial Assets"
"VIDEO-32181","Easy, 5-Ingredient Slow-Cooker Beans With Bacon Recipe","55701","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32182","Thumbnails","55702","VIDEO-32181","Easy, 5-Ingredient Slow-Cooker Beans With Bacon Recipe","55701","Editorial Assets"
"VIDEO-32179","Traditional Japanese Sesame Salad Dressing Recipe","55699","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32180","Thumbnails","55700","VIDEO-32179","Traditional Japanese Sesame Salad Dressing Recipe","55699","Editorial Assets"
"VIDEO-32176","How to Make Onigiri or Japanese Rice Balls","55696","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32177","Thumbnails","55697","VIDEO-32176","How to Make Onigiri or Japanese Rice Balls","55696","Editorial Assets"
"VIDEO-32174","Easy Chicken Stew Made in Oven or Slow Cooker","55694","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32175","Thumbnails","55695","VIDEO-32174","Easy Chicken Stew Made in Oven or Slow Cooker","55694","Editorial Assets"
"VIDEO-32172","Classic Pan Sauce Gravy Recipe","55692","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32173","Thumbnails","55693","VIDEO-32172","Classic Pan Sauce Gravy Recipe","55692","Editorial Assets"
"VIDEO-32170","How to Make the Perfect Tomahawk Rib-Eye Steak","55690","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32171","Thumbnails","55691","VIDEO-32170","How to Make the Perfect Tomahawk Rib-Eye Steak","55690","Editorial Assets"
"VIDEO-32168","Foolproof Slow-Roasted Pork Shoulder Recipe","55688","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32169","Thumbnails","55689","VIDEO-32168","Foolproof Slow-Roasted Pork Shoulder Recipe","55688","Editorial Assets"
"VIDEO-32166","How to Cook a Pot Roast in the Slow Cooker","55686","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32167","Thumbnails","55687","VIDEO-32166","How to Cook a Pot Roast in the Slow Cooker","55686","Editorial Assets"
"VIDEO-32164","Delicious Katsudon Pork Cutlet Rice Bowl Recipe","55684","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32165","Thumbnails","55685","VIDEO-32164","Delicious Katsudon Pork Cutlet Rice Bowl Recipe","55684","Editorial Assets"
"VIDEO-32163","Delicious Katsudon Pork Cutlet Rice Bowl Recipe","55682","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-33762","Thumbnails","57425","VIDEO-32163","Delicious Katsudon Pork Cutlet Rice Bowl Recipe","55682","Editorial Assets"
"VIDEO-32161","Authentic Turkish Chicken Kebab (Tavuk Şiş) Recipe","55680","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32162","Thumbnails","55681","VIDEO-32161","Authentic Turkish Chicken Kebab (Tavuk Şiş) Recipe","55680","Editorial Assets"
"VIDEO-32159","How to Curl Your Hair With a Straightener","55678","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32160","Thumbnails","55679","VIDEO-32159","How to Curl Your Hair With a Straightener","55678","Editorial Assets"
"VIDEO-32157","3 Easy Braided Styles You Can Actually Do","55676","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32158","Thumbnails","55677","VIDEO-32157","3 Easy Braided Styles You Can Actually Do","55676","Editorial Assets"
"VIDEO-32155","Perfect Prime Rib Roast: The Sear-It-at-the-End Method","55674","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32156","Thumbnails","55675","VIDEO-32155","Perfect Prime Rib Roast: The Sear-It-at-the-End Method","55674","Editorial Assets"
"VIDEO-32153","Delicious Coconut Rice Recipe Made in a Rice Cooker","55672","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32154","Thumbnails","55673","VIDEO-32153","Delicious Coconut Rice Recipe Made in a Rice Cooker","55672","Editorial Assets"
"VIDEO-32151","How to Make Flavorful Thai Massaman Chicken Curry","55670","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32152","Thumbnails","55671","VIDEO-32151","How to Make Flavorful Thai Massaman Chicken Curry","55670","Editorial Assets"
"VIDEO-32149","Slow Cooker Braised Tri-Tip Roast With Vegetables","55668","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32150","Thumbnails","55669","VIDEO-32149","Slow Cooker Braised Tri-Tip Roast With Vegetables","55668","Editorial Assets"
"VIDEO-32147","3 Natural Remedies to Get Rid of a Cold","55666","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32178","Thumbnails","55698","VIDEO-32147","3 Natural Remedies to Get Rid of a Cold","55666","Editorial Assets"
"VIDEO-32145","Delicious, Buttery Beurre Blanc Sauce Recipe","55664","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32146","Thumbnails","55665","VIDEO-32145","Delicious, Buttery Beurre Blanc Sauce Recipe","55664","Editorial Assets"
"VIDEO-32143","How to Make Korean Sushi Rolls (Kimbap/Kimbap)","55662","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32144","Thumbnails","55663","VIDEO-32143","How to Make Korean Sushi Rolls (Kimbap/Kimbap)","55662","Editorial Assets"
"VIDEO-32140","Easy Chinese Brown Sauce Recipes","55659","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32142","Thumbnails","55661","VIDEO-32140","Easy Chinese Brown Sauce Recipes","55659","Editorial Assets"
"VIDEO-32138","Simple Thai Sweet Chili Sauce Recipe","55657","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32139","Thumbnails","55658","VIDEO-32138","Simple Thai Sweet Chili Sauce Recipe","55657","Editorial Assets"
"VIDEO-32137","Best Cable Modems on the Market","55656","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32141","Best Cable Modems to Buy - Editorial Assets","55660","VIDEO-32137","Best Cable Modems on the Market","55656","Editorial Assets"
"VIDEO-32135","Easy Chicken Wing Brine Recipe","55654","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32136","Thumbnails","55655","VIDEO-32135","Easy Chicken Wing Brine Recipe","55654","Editorial Assets"
"VIDEO-32132","Chinese Garlic Sauce for Stir-Fries Recipe","55651","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32134","Thumbnails","55653","VIDEO-32132","Chinese Garlic Sauce for Stir-Fries Recipe","55651","Editorial Assets"
"VIDEO-32130","Quick, Easy Chinese Chicken With Oyster Sauce Recipe","55649","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32131","Thumbnails","55650","VIDEO-32130","Quick, Easy Chinese Chicken With Oyster Sauce Recipe","55649","Editorial Assets"
"VIDEO-32133","Thumbnails","55652","VIDEO-32130","Quick, Easy Chinese Chicken With Oyster Sauce Recipe","55649","Editorial Assets"
"VIDEO-32129","4 Natural and Easy Remedies to Treat Cystic Acne","55648","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32148","Thumbnails","55667","VIDEO-32129","4 Natural and Easy Remedies to Treat Cystic Acne","55648","Editorial Assets"
"VIDEO-32127","4 Tricks to Apply Eyeliner like a Pro","55646","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32128","Thumbnails","55647","VIDEO-32127","4 Tricks to Apply Eyeliner like a Pro","55646","Editorial Assets"
"VIDEO-32125","Healthy Crock Pot Great Northern Beans Recipe","55644","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32126","Thumbnails","55645","VIDEO-32125","Healthy Crock Pot Great Northern Beans Recipe","55644","Editorial Assets"
"VIDEO-32122","Easy, Authentic Buffalo Chicken Wings Recipe","55641","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32123","Thumbnails","55642","VIDEO-32122","Easy, Authentic Buffalo Chicken Wings Recipe","55641","Editorial Assets"
"VIDEO-32120","Leftover Pork and Potato Hash Recipe","55639","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32121","Thumbnails","55640","VIDEO-32120","Leftover Pork and Potato Hash Recipe","55639","Editorial Assets"
"VIDEO-32118","Cornbread Recipe With Fresh or Frozen Sweet Corn","55637","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32119","Thumbnails","55638","VIDEO-32118","Cornbread Recipe With Fresh or Frozen Sweet Corn","55637","Editorial Assets"
"VIDEO-32116","How to Make Basic Aioli: Garlic Mayonnaise Spread or Sauce","55635","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32117","Thumbnails","55636","VIDEO-32116","How to Make Basic Aioli: Garlic Mayonnaise Spread or Sauce","55635","Editorial Assets"
"VIDEO-32114","Delicious and Easy Slow Cooker Chicken Chili","55633","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32115","Thumbnails","55634","VIDEO-32114","Delicious and Easy Slow Cooker Chicken Chili","55633","Editorial Assets"
"VIDEO-32112","Easy Baked Chilean Sea Bass Recipe","55631","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32113","Thumbnails","55632","VIDEO-32112","Easy Baked Chilean Sea Bass Recipe","55631","Editorial Assets"
"VIDEO-32110","Easy Drop Dumplings for Stew","55629","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32111","Thumbnails","55630","VIDEO-32110","Easy Drop Dumplings for Stew","55629","Editorial Assets"
"VIDEO-32101","Traditional Irish Stew Recipe","55620","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32102","Thumbnails","55621","VIDEO-32101","Traditional Irish Stew Recipe","55620","Editorial Assets"
"VIDEO-32107","Thumbnails","55626","VIDEO-32101","Traditional Irish Stew Recipe","55620","Editorial Assets"
"VIDEO-32100","How to Get Rid of Puffy Eyes","55619","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32105","Thumbnails","55624","VIDEO-32100","How to Get Rid of Puffy Eyes","55619","Editorial Assets"
"VIDEO-32099","How to Curl Your Hair","55618","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32103","Thumbnails","55622","VIDEO-32099","How to Curl Your Hair","55618","Editorial Assets"
"VIDEO-32098","How to Apply DIY Eyelash Extensions","55617","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32109","Thumbnails","55628","VIDEO-32098","How to Apply DIY Eyelash Extensions","55617","Editorial Assets"
"VIDEO-32097","3 Natural Ways to Unclog Pores","55616","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32104","Thumbnails","55623","VIDEO-32097","3 Natural Ways to Unclog Pores","55616","Editorial Assets"
"VIDEO-32095","6 Uses of Vaseline That'll Fix Your Life","55614","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32096","Thumbnails","55615","VIDEO-32095","6 Uses of Vaseline That'll Fix Your Life","55614","Editorial Assets"
"VIDEO-32087","How to Clean Your Beautyblender","55606","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32088","Thumbnails","55607","VIDEO-32087","How to Clean Your Beautyblender","55606","Editorial Assets"
"VIDEO-32084","Anti-Aging Exercises for Your Face","55603","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32086","Thumbnails","55605","VIDEO-32084","Anti-Aging Exercises for Your Face","55603","Editorial Assets"
"VIDEO-32080","6 Natural Remedies for Acid Reflux","55599","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32081","thumbnails","55600","VIDEO-32080","6 Natural Remedies for Acid Reflux","55599","Editorial Assets"
"VIDEO-32079","How to Apply Argan Oil to your Hair","55598","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32082","Thumbnails","55601","VIDEO-32079","How to Apply Argan Oil to your Hair","55598","Editorial Assets"
"VIDEO-32076","Kevyn Aucoin Glass Glow | New & Now | Byrdie","55595","","","","Use for videos to be published.  One video and one thumbnail per ticket."
