"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-844","How to Say ""Welcome"" | Mandarin","12006","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-845","How to Say ""Where Were You Born"" | Mandarin","12007","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-846","How to Say ""Are You OK"" | Mandarin","12008","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-847","Who ""What"" Where"" ""When"" & ""Why"" | Mandarin","12009","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-848","How to Say ""Hello"" | Mandarin","12010","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-849","5 Tones of Mandarin Chinese | Mandarin","12011","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-850","How to Handle a Restaurant Scenario | Mandarin","12012","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-851","How to Say ""Pleased to Meet You"" | Mandarin","12013","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-852","How to Say ""I'm Sorry"" | Mandarin","12014","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-853","How to Say ""Good Night"" | Mandarin","12015","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-854","How to Say ""My Name Is"" | Mandarin","12016","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-855","How to Say ""You're Welcome"" | Mandarin","12017","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-856","How to Say ""Thank You"" | Mandarin","12018","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-857","How to Say ""I Love You"" | Mandarin","12019","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-858","How to Say ""What's Your Name"" | Mandarin","12020","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-859","How to Say ""Please"" | Mandarin","12021","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-860","How to Say ""Can You""| Mandarin","12022","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-861","How to Say ""Excuse Me"" | Mandarin","12023","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-862","How to Say ""Yes"" | Mandarin","12024","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-863","How to Say ""Good Morning"" | Mandarin","12025","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-864","How to Say ""Happy Birthday"" | Mandarin","12026","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-865","How to Say ""No"" | Mandarin","12027","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-866","How to Say ""Goodbye"" | Mandarin","12028","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-867","How to Say ""Love"" | Mandarin","12029","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
