"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-39641","How to Make Classic French Gratin Dauphinois","65445","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39661","How to Make Classic French Gratin Dauphinois - EDITORIAL ASSETS","65465","VIDEO-39641","How to Make Classic French Gratin Dauphinois","65445","Editorial Assets"
"VIDEO-39640","Simple Vanilla Sauce Recipe","65444","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39662","Simple Vanilla Sauce Recipe","65466","VIDEO-39640","Simple Vanilla Sauce Recipe","65444","Editorial Assets"
"VIDEO-39639","How to Make a Yogurt Pancake","65443","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39663","How to Make a Yogurt Pancake - EDITORIAL ASSETS","65467","VIDEO-39639","How to Make a Yogurt Pancake","65443","Editorial Assets"
"VIDEO-39638","Easy Homemade Almond Paste Recipe","65442","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39664","Easy Homemade Almond Paste Recipe - EDITORIAL ASSETS","65468","VIDEO-39638","Easy Homemade Almond Paste Recipe","65442","Editorial Assets"
"VIDEO-39637","Easy Microwave Mashed Potatoes Recipe","65441","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39665","Easy Microwave Mashed Potatoes Recipe - EDITORIAL ASSETS","65469","VIDEO-39637","Easy Microwave Mashed Potatoes Recipe","65441","Editorial Assets"
"VIDEO-39636","How to Make Farmer Cheese","65440","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39666","How to Make Farmer Cheese","65470","VIDEO-39636","How to Make Farmer Cheese","65440","Editorial Assets"
"VIDEO-39635","Quick Strawberry Compote Recipe","65439","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39667","Quick Strawberry Compote Recipe - EDITORIAL ASSETS","65471","VIDEO-39635","Quick Strawberry Compote Recipe","65439","Editorial Assets"
"VIDEO-39634","How to Make Roasted Bok Choy","65438","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39668","How to Make Roasted Bok Choy","65472","VIDEO-39634","How to Make Roasted Bok Choy","65438","Editorial Assets"
"VIDEO-39633","Cinnamon Rolls With Vanilla Frosting Recipe","65437","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39669","Cinnamon Rolls With Vanilla Frosting Recipe - EDITORIAL ASSETS","65473","VIDEO-39633","Cinnamon Rolls With Vanilla Frosting Recipe","65437","Editorial Assets"
"VIDEO-39632","Traditional English Crumpets Recipe","65436","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39670","Traditional English Crumpets Recipe","65474","VIDEO-39632","Traditional English Crumpets Recipe","65436","Editorial Assets"
"VIDEO-39631","How to Make Scottish Tattie Scones","65435","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39671","How to Make Scottish Tattie Scones","65475","VIDEO-39631","How to Make Scottish Tattie Scones","65435","Editorial Assets"
"VIDEO-39630","Easy Oil Pie Crust Recipe","65434","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39643","Easy Oil Pie Crust Recipe","65447","VIDEO-39630","Easy Oil Pie Crust Recipe","65434","Editorial Assets"
"VIDEO-39629","Southern Red-Eye Gravy Recipe","65433","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39644","Southern Red-Eye Gravy Recipe - EDITORIAL ASSETS","65448","VIDEO-39629","Southern Red-Eye Gravy Recipe","65433","Editorial Assets"
"VIDEO-39628","How to Make Lemon Simple Syrup","65432","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39645","How to Make Lemon Simple Syrup - EDITORIAL ASSETS","65449","VIDEO-39628","How to Make Lemon Simple Syrup","65432","Editorial Assets"
"VIDEO-39627","Chocolate Loaf Cake With Easy Chocolate Glaze Recipe","65431","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39646","Chocolate Loaf Cake With Easy Chocolate Glaze Recipe","65450","VIDEO-39627","Chocolate Loaf Cake With Easy Chocolate Glaze Recipe","65431","Editorial Assets"
"VIDEO-39626","How to Make Mushroom Duxelles","65430","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39647","How to Make Mushroom Duxelles","65451","VIDEO-39626","How to Make Mushroom Duxelles","65430","Editorial Assets"
"VIDEO-39625","How to Make Chile Oil","65429","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39648","How to Make Chile Oil - EDITORIAL ASSETS","65452","VIDEO-39625","How to Make Chile Oil","65429","Editorial Assets"
"VIDEO-39624","Eggs and Dill Tuna Salad Recipe","65428","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39649","Eggs and Dill Tuna Salad Recipe","65453","VIDEO-39624","Eggs and Dill Tuna Salad Recipe","65428","Editorial Assets"
"VIDEO-39622","How to Make Peanut Butter Dessert Sauce","65426","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39650","How to Make Peanut Butter Dessert Sauce - EDITORIAL ASSETS","65454","VIDEO-39622","How to Make Peanut Butter Dessert Sauce","65426","Editorial Assets"
"VIDEO-39621","Beef Stroganoff for Two Recipe","65425","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39651","Beef Stroganoff for Two Recipe - EDITORIAL ASSETS","65455","VIDEO-39621","Beef Stroganoff for Two Recipe","65425","Editorial Assets"
"VIDEO-39620","How to Make Baked Salmon Loaf","65424","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39652","How to Make Baked Salmon Loaf","65456","VIDEO-39620","How to Make Baked Salmon Loaf","65424","Editorial Assets"
"VIDEO-39619","How to Make Horseradish Deviled Eggs","65423","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39654","How to Make Horseradish Deviled Eggs - EDITORIAL ASSETS","65458","VIDEO-39619","How to Make Horseradish Deviled Eggs","65423","Editorial Assets"
"VIDEO-39618","How to Make Thai Iced Coffee","65422","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39653","How to Make Thai Iced Coffee - EDITORIAL ASSETS","65457","VIDEO-39618","How to Make Thai Iced Coffee","65422","Editorial Assets"
"VIDEO-39617","Simple BBQ Chicken Sauce Recipe","65421","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39655","Simple BBQ Chicken Sauce Recipe","65459","VIDEO-39617","Simple BBQ Chicken Sauce Recipe","65421","Editorial Assets"
"VIDEO-39616","How to Make Yogurt Garlic Sauce","65420","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39656","How to Make Yogurt Garlic Sauce - EDITORIAL ASSETS","65460","VIDEO-39616","How to Make Yogurt Garlic Sauce","65420","Editorial Assets"
"VIDEO-39614","Ricotta and Spinach Filling for Fresh Pasta Recipe","65418","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39615","Ricotta and Spinach Filling for Fresh Pasta Recipe","65419","VIDEO-39614","Ricotta and Spinach Filling for Fresh Pasta Recipe","65418","Editorial Assets"
"VIDEO-39612","Old Fashioned Hot Chocolate Recipe","65416","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39613","Old Fashioned Hot Chocolate Recipe","65417","VIDEO-39612","Old Fashioned Hot Chocolate Recipe","65416","Editorial Assets"
"VIDEO-39608","Amazon Live #2: Stay Cool With These 10 Amazon Finds","65412","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39609","Amazon Live #2: Stay Cool With These 10 Amazon Finds - CUTDOWNS","65413","VIDEO-39608","Amazon Live #2: Stay Cool With These 10 Amazon Finds","65412","Editorial Assets"
"VIDEO-39606","Amazon Live #1: Sleep Better With These 10 Amazon Finds","65410","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39607","Amazon Live #1: Sleep Better With These 10 Amazon Finds - CUTDOWNS","65411","VIDEO-39606","Amazon Live #1: Sleep Better With These 10 Amazon Finds","65410","Editorial Assets"
"VIDEO-39604","How to Make the Perfect Grilled Peaches","65408","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39605","How to Make the Perfect Grilled Peaches - EDITORIAL ASSETS","65409","VIDEO-39604","How to Make the Perfect Grilled Peaches","65408","Editorial Assets"
"VIDEO-39599","In the Weeds | Vivien Chong","65403","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39600","In the Weeds | Vivien Chong - Editorial Assets","65404","VIDEO-39599","In the Weeds | Vivien Chong","65403","Editorial Assets"
"VIDEO-39594","DIY Split End Remedy","65398","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39597","DIY Split End Remedy - EDITORIAL ASSETS","65401","VIDEO-39594","DIY Split End Remedy","65398","Editorial Assets"
"VIDEO-39589","DIY Curl Cream Recipe","65393","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39591","DIY Curl Cream Recipe - EDITORIAL ASSETS","65395","VIDEO-39589","DIY Curl Cream Recipe","65393","Editorial Assets"
"VIDEO-39584","How To Do Down Dog","65388","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39585","How To Do Down Dog","65389","VIDEO-39584","How To Do Down Dog","65388","Editorial Assets"
"VIDEO-39582","How To Do Sphinx Pose","65386","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39583","How To Do Sphinx Pose","65387","VIDEO-39582","How To Do Sphinx Pose","65386","Editorial Assets"
"VIDEO-39580","How To Do Easy Pose","65384","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39581","How To Do Easy Pose","65385","VIDEO-39580","How To Do Easy Pose","65384","Editorial Assets"
"VIDEO-39576","How To Do Savasana","65380","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39578","How To Do Savasana","65382","VIDEO-39576","How To Do Savasana","65380","Editorial Assets"
"VIDEO-39575","How To Do Chair Pose","65379","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39577","How To Do Chair Pose","65381","VIDEO-39575","How To Do Chair Pose","65379","Editorial Assets"
"VIDEO-39572","Design In Reel Time: Episode 9 Kitchen Kiva Brent","65376","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39574","Design In Reel Time: Episode 9 Kitchen Kiva Brent - Editorial Assets","65378","VIDEO-39572","Design In Reel Time: Episode 9 Kitchen Kiva Brent","65376","Editorial Assets"
"VIDEO-39569","DIY Exfoliating Brown Sugar Face Scrub","65373","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39570","DIY Exfoliating Brown Sugar Face Scrub - EDITORIAL ASSETS","65374","VIDEO-39569","DIY Exfoliating Brown Sugar Face Scrub","65373","Editorial Assets"
"VIDEO-39566","DIY Turmeric Face Mask to Combat Acne","65370","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39567","DIY Turmeric Face Mask to Combat Acne - EDITORIAL ASSETS","65371","VIDEO-39566","DIY Turmeric Face Mask to Combat Acne","65370","Editorial Assets"
"VIDEO-39563","How To Do Bridge Pose","65367","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39579","How To Do Bridge Pose","65383","VIDEO-39563","How To Do Bridge Pose","65367","Editorial Assets"
"VIDEO-39562","How to Thin Out Nail Polish","65366","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39564","How to Thin Out Nail Polish - EDITORIAL ASSETS","65368","VIDEO-39562","How to Thin Out Nail Polish","65366","Editorial Assets"
"VIDEO-39559","How to Make an Aspirin Face Mask","65363","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39560","How to Make an Aspirin Face Mask - EDITORIAL ASSETS","65364","VIDEO-39559","How to Make an Aspirin Face Mask","65363","Editorial Assets"
"VIDEO-39561","How to Make an Aspirin Face Mask - SOCIAL ASSETS","65365","VIDEO-39559","How to Make an Aspirin Face Mask","65363","Editorial Assets"
"VIDEO-39556","DIY Ingrown Hair Remedies","65360","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39557","DIY Ingrown Hair Remedies - EDITORIAL ASSETS","65361","VIDEO-39556","DIY Ingrown Hair Remedies","65360","Editorial Assets"
"VIDEO-39558","DIY Ingrown Hair Remedies - SOCIAL ASSETS","65362","VIDEO-39556","DIY Ingrown Hair Remedies","65360","Editorial Assets"
"VIDEO-39553","Non-Cake, Mug Cakes w/ Brooke","65357","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39554","Non-Cake, Mug Cakes w/ Brooke - Editorial Assets","65358","VIDEO-39553","Non-Cake, Mug Cakes w/ Brooke","65357","Editorial Assets"
"VIDEO-39550","DIY Hairspray Recipe","65354","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39551","DIY Hairspray Recipe - EDITORIAL ASSETS","65355","VIDEO-39550","DIY Hairspray Recipe","65354","Editorial Assets"
"VIDEO-39547","DIY Gelatin Hair Mask Recipes","65351","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39548","DIY Gelatin Hair Mask Recipes - EDITORIAL ASSETS","65352","VIDEO-39547","DIY Gelatin Hair Mask Recipes","65351","Editorial Assets"
"VIDEO-39542","Coconut Milk Mask Recipe for Hair","65346","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39544","Coconut Milk Mask Recipe for Hair - EDITORIAL ASSETS","65348","VIDEO-39542","Coconut Milk Mask Recipe for Hair","65346","Editorial Assets"
"VIDEO-39541","Hack Chat Ep 4: TikTok Hacks","65345","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39543","Hack Chat Ep 4: TikTok Hacks - Editorial Assets","65347","VIDEO-39541","Hack Chat Ep 4: TikTok Hacks","65345","Editorial Assets"
"VIDEO-3954","Culinary School Basics","15168","","","",""
"VIDEO-3955","How to Poach Eggs","15169","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3956","How to Properly Soft Boil an Egg","15170","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3957","How to Properly Hard Boil an Egg","15171","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3958","How to Poach Chicken","15172","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3959","How to Poach Vegetables","15173","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3960","How to Poach Fish","15174","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3961","Different Types of Cooking Oil","15175","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3962","What Does Searing Mean?","15176","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3964","What is Roasting? | Culinary School Basics","15178","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3965","What is Saut�ing? | Culinary School Basics","15179","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3966","What is Braising? | Culinary School Basics","15180","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3967","Tips for Deep Frying Anything | Culinary School Basics","15181","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3968","Cuts of Beef | Culinary School Basics","15182","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3969","Cuts of Pork | Culinary School Basics","15183","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3970","Cuts of Lamb | Culinary School Basics","15184","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3971","Tips for Whipping White Eggs","15185","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3972","Can You Tell if an Egg is Fresh By Looking at It?","15186","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3974","Tips for Making a Delicious Marinade and Meat Rub","15188","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3975","How to Make a Mayonnaise","15189","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3976","How to Grill","15190","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3977","How to Steam Open Mussels","15191","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3978","How to Truss a chicken","15192","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3979","How to Quarter a Chicken","15193","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-3982","About Me","15196","VIDEO-3954","Culinary School Basics","15168","Editorial Assets"
"VIDEO-39538","DIY Clay Mask Recipes For Glowing Skin","65342","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39539","DIY Clay Mask Recipes For Glowing Skin - EDITORIAL ASSETS","65343","VIDEO-39538","DIY Clay Mask Recipes For Glowing Skin","65342","Editorial Assets"
"VIDEO-39532","This No-Sew Basket is Totally Customizable","65336","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39533","This No-Sew Basket is Totally Customizable - Editorial Assets","65337","VIDEO-39532","This No-Sew Basket is Totally Customizable","65336","Editorial Assets"
"VIDEO-39534","This No-Sew Basket is Totally Customizable - Social Assets","65338","VIDEO-39532","This No-Sew Basket is Totally Customizable","65336","Editorial Assets"
"VIDEO-39487","The Anatomy of a Perfect Walk Presented by IAMS™","65291","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39488","The Anatomy of a Perfect Walk Presented by IAMS™ - editorial assets","65292","VIDEO-39487","The Anatomy of a Perfect Walk"" Presented by IAMS™","65291","Editorial Assets"
"VIDEO-39489","The Anatomy of a Perfect Walk Presented by IAMS™ - social assets","65293","VIDEO-39487","The Anatomy of a Perfect Walk"" Presented by IAMS™","65291","Editorial Assets"
"VIDEO-39479","Just Five Things at Home | Olivia Hancock","65283","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39480","Just Five Things at Home | Olivia Hancock – Editorial Assets","65284","VIDEO-39479","Just Five Things at Home | Olivia Hancock","65283","Editorial Assets"
"VIDEO-39453","Guacamole Deviled Eggs","65257","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39468","EDITORIAL ASSETS - Guacamole Deviled Eggs","65272","VIDEO-39453","Guacamole Deviled Eggs","65257","Editorial Assets"
"VIDEO-39477","SOCIAL ASSETS - Guacamole Deviled Eggs","65281","VIDEO-39453","Guacamole Deviled Eggs","65257","Editorial Assets"
"VIDEO-39452","Kentucky Butter Bundt Cake","65256","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39466","EDITORIAL ASSETS - Kentucky Butter Bundt Cake","65270","VIDEO-39452","Kentucky Butter Bundt Cake","65256","Editorial Assets"
"VIDEO-39476","SOCIAL ASSETS - Kentucky Butter Bundt Cake","65280","VIDEO-39452","Kentucky Butter Bundt Cake","65256","Editorial Assets"
"VIDEO-39451","Jalapeno Poppers","65255","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39458","EDITORIAL ASSETS - Jalapeno Poppers","65262","VIDEO-39451","Jalapeno Poppers","65255","Editorial Assets"
"VIDEO-39472","SOCIAL ASSETS - Jalapeno Poppers","65276","VIDEO-39451","Jalapeno Poppers","65255","Editorial Assets"
"VIDEO-39450","Homemade Tamale Dough From Masa Harina","65254","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39465","EDITORIAL ASSETS - Homemade Tamale Dough From Masa Harina","65269","VIDEO-39450","Homemade Tamale Dough From Masa Harina","65254","Editorial Assets"
"VIDEO-39449","Tswana African Magwinya Doughnuts","65253","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39467","EDITORIAL ASSETS - Tswana African Magwinya Doughnuts","65271","VIDEO-39449","Tswana African Magwinya Doughnuts","65253","Editorial Assets"
"VIDEO-39448","Fried Rice Recipe From Leftovers","65252","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39464","EDITORIAL ASSETS - Fried Rice Recipe From Leftovers","65268","VIDEO-39448","Fried Rice Recipe From Leftovers","65252","Editorial Assets"
"VIDEO-39447","How to Froth Milk With a Steam Wand","65251","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39463","EDITORIAL ASSETS - How to Froth Milk With a Steam Wand","65267","VIDEO-39447","How to Froth Milk With a Steam Wand","65251","Editorial Assets"
"VIDEO-39475","SOCIAL ASSETS - How to Froth Milk With a Steam Wand","65279","VIDEO-39447","How to Froth Milk With a Steam Wand","65251","Editorial Assets"
"VIDEO-39446","Banana Pudding With Vanilla Wafer Cookies","65250","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39460","EDITORIAL ASSETS - Banana Pudding With Vanilla Wafer Cookies","65264","VIDEO-39446","Banana Pudding With Vanilla Wafer Cookies","65250","Editorial Assets"
"VIDEO-39474","SOCIAL ASSETS - Banana Pudding With Vanilla Wafer Cookies","65278","VIDEO-39446","Banana Pudding With Vanilla Wafer Cookies","65250","Editorial Assets"
"VIDEO-39445","Lemon Glaze Icing","65249","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39462","EDITORIAL ASSETS - Lemon Glaze Icing","65266","VIDEO-39445","Lemon Glaze Icing","65249","Editorial Assets"
"VIDEO-39444","Banana Bread in a Bread Machine","65248","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39461","EDITORIAL ASSETS - Banana Bread in a Bread Machine","65265","VIDEO-39444","Banana Bread in a Bread Machine","65248","Editorial Assets"
"VIDEO-39443","Traditional Swedish Egg Coffee","65247","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39459","EDITORIAL ASSETS - Traditional Swedish Egg Coffee","65263","VIDEO-39443","Traditional Swedish Egg Coffee","65247","Editorial Assets"
"VIDEO-39473","SOCIAL ASSETS - Traditional Swedish Egg Coffee","65277","VIDEO-39443","Traditional Swedish Egg Coffee","65247","Editorial Assets"
"VIDEO-39442","Chocolate Milkshake","65246","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39457","EDITORIAL ASSETS - Chocolate Milkshake","65261","VIDEO-39442","Chocolate Milkshake","65246","Editorial Assets"
"VIDEO-39471","SOCIAL ASSETS - Chocolate Milkshake","65275","VIDEO-39442","Chocolate Milkshake","65246","Editorial Assets"
"VIDEO-39441","Mille-Feuille: French Napoleon Pastry","65245","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39456","EDITORIAL ASSETS - Mille-Feuille: French Napoleon Pastry","65260","VIDEO-39441","Mille-Feuille: French Napoleon Pastry","65245","Editorial Assets"
"VIDEO-39470","SOCIAL ASSETS - Mille-Feuille: French Napoleon Pastry","65274","VIDEO-39441","Mille-Feuille: French Napoleon Pastry","65245","Editorial Assets"
"VIDEO-39440","Slow-Roasted Pork Butt","65244","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39455","EDITORIAL ASSETS - Slow-Roasted Pork Butt","65259","VIDEO-39440","Slow-Roasted Pork Butt","65244","Editorial Assets"
"VIDEO-39439","Easy Saffron Rice","65243","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39454","EDITORIAL ASSETS - Easy Saffron Rice","65258","VIDEO-39439","Easy Saffron Rice","65243","Editorial Assets"
"VIDEO-39469","SOCIAL ASSETS - Easy Saffron Rice","65273","VIDEO-39439","Easy Saffron Rice","65243","Editorial Assets"
"VIDEO-39425","Classic Cajun Dirty Rice","65229","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39435","EDITORIAL ASSETS - Classic Cajun Dirty Rice","65239","VIDEO-39425","Classic Cajun Dirty Rice","65229","Editorial Assets"
"VIDEO-39423","Easy British Fish Pie","65227","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39437","EDITORIAL ASSETS - Easy British Fish Pie","65241","VIDEO-39423","Easy British Fish Pie","65227","Editorial Assets"
"VIDEO-39422","Buttered Leeks","65226","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39438","EDITORIAL ASSETS - Buttered Leeks","65242","VIDEO-39422","Buttered Leeks","65226","Editorial Assets"
"VIDEO-39421","Low-Calorie Baked Potato Chips","65225","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39436","EDITORIAL ASSETS - Low-Calorie Baked Potato Chips","65240","VIDEO-39421","Low-Calorie Baked Potato Chips","65225","Editorial Assets"
"VIDEO-39486","SOCIAL ASSETS - Low-Calorie Baked Potato Chips","65290","VIDEO-39421","Low-Calorie Baked Potato Chips","65225","Editorial Assets"
"VIDEO-39420","Simple Southern Mustard Greens with Bacon","65224","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39434","EDITORIAL ASSETS - Simple Southern Mustard Greens with Bacon","65238","VIDEO-39420","Simple Southern Mustard Greens with Bacon","65224","Editorial Assets"
"VIDEO-39419","Easy Baguette (Stangenbrot) Bread","65223","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39433","EDITORIAL ASSETS - Easy Baguette Bread Recipe","65237","VIDEO-39419","Easy Baguette (Stangenbrot) Bread","65223","Editorial Assets"
"VIDEO-39418","Easy Vanilla Muffins","65222","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39430","EDITORIAL ASSETS - Easy Vanilla Muffins","65234","VIDEO-39418","Easy Vanilla Muffins","65222","Editorial Assets"
"VIDEO-39483","SOCIAL ASSETS - Easy Vanilla Muffins","65287","VIDEO-39418","Easy Vanilla Muffins","65222","Editorial Assets"
"VIDEO-39417","Make Your Own Brown Sugar","65221","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39432","EDITORIAL ASSETS - Make Your Own Brown Sugar","65236","VIDEO-39417","Make Your Own Brown Sugar","65221","Editorial Assets"
"VIDEO-39485","SOCIAL ASSETS - Make Your Own Brown Sugar","65289","VIDEO-39417","Make Your Own Brown Sugar","65221","Editorial Assets"
"VIDEO-39416","Homemade Oxtail Soup","65220","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39429","EDITORIAL ASSETS - Homemade Oxtail Soup","65233","VIDEO-39416","Homemade Oxtail Soup","65220","Editorial Assets"
"VIDEO-39415","Quick and Easy Fresh Mint Tea","65219","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39431","EDITORIAL ASSETS - Quick and Easy Fresh Mint Tea","65235","VIDEO-39415","Quick and Easy Fresh Mint Tea","65219","Editorial Assets"
"VIDEO-39484","SOCIAL ASSETS - Quick and Easy Fresh Mint Tea","65288","VIDEO-39415","Quick and Easy Fresh Mint Tea","65219","Editorial Assets"
"VIDEO-39414","How to Make Peruvian Chicha Morada","65218","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39428","EDITORIAL ASSETS - How to Make Peruvian Chicha Morada","65232","VIDEO-39414","How to Make Peruvian Chicha Morada","65218","Editorial Assets"
"VIDEO-39413","Buttery Flaky Pie Crust","65217","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39427","EDITORIAL ASSETS - Buttery Flaky Pie Crust","65231","VIDEO-39413","Buttery Flaky Pie Crust","65217","Editorial Assets"
"VIDEO-39482","SOCIAL ASSETS - Buttery Flaky Pie Crust","65286","VIDEO-39413","Buttery Flaky Pie Crust","65217","Editorial Assets"
"VIDEO-39412","Classic Italian Panettone","65216","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-39426","EDITORIAL ASSETS - Classic Italian Panettone","65230","VIDEO-39412","Classic Italian Panettone","65216","Editorial Assets"
"VIDEO-39405","5 Healthy Vegan Snacks","65209","","","","Use for videos to be published.  One video and one thumbnail per ticket."
