"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-37647","editorial assets","62579","VIDEO-37618","Hot and Sour Soup","62550","Editorial Assets"
"VIDEO-37617","Cauliflower Rice","62549","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37645","editorial assets","62577","VIDEO-37617","Cauliflower Rice","62549","Editorial Assets"
"VIDEO-37616","How to Make Beignets","62548","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37646","editorial assets","62578","VIDEO-37616","How to Make Beignets","62548","Editorial Assets"
"VIDEO-37603","This Reusable Beeswax Wrap Is The Sustainable Alternative to Plastic Wrap","62535","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37605","This Reusable Beeswax Wrap Is The Sustainable Alternative to Plastic Wrap - Editorial Assets","62537","VIDEO-37603","This Reusable Beeswax Wrap Is The Sustainable Alternative to Plastic Wrap","62535","Editorial Assets"
"VIDEO-37597","Just Five Things at Home | Jenna Lyons","62529","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37598","Just Five Things at Home | Jenna Lyons - Editorial Assets","62530","VIDEO-37597","Just Five Things at Home | Jenna Lyons","62529","Editorial Assets"
"VIDEO-37590","SPR_InTheWeedsWithPlantPeople_TrinityShi_9x16_MJ","62522","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37591","Editorial Assets","62523","VIDEO-37590","SPR_InTheWeedsWithPlantPeople_TrinityShi_9x16_MJ","62522","Editorial Assets"
"VIDEO-37567","Forget Mug Cake Make Mug PIE!","62499","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37568","Mug Pie - Editorial Assets","62500","VIDEO-37567","Forget Mug Cake Make Mug PIE!","62499","Editorial Assets"
"VIDEO-37569","Mug Pie - Social Assets","62501","VIDEO-37567","Forget Mug Cake Make Mug PIE!","62499","Editorial Assets"
"VIDEO-37563","How to Texture a Wall With a Roller","62495","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37564","How to Texture a Wall With a Roller - Editorial Assets","62496","VIDEO-37563","How to Texture a Wall With a Roller","62495","Editorial Assets"
"VIDEO-37560","Transform a Boring Store Bought Cake into a Showstopper","62492","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37561","Transform a Boring Store Bought Cake into a Showstopper - Editorial Assets","62493","VIDEO-37560","Transform a Boring Store Bought Cake into a Showstopper","62492","Editorial Assets"
"VIDEO-37558","February Cover Issue: Halsey B Side Interview","62490","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37559","Social Assets - February Cover Issue: Halsey B Side Interview","62491","VIDEO-37558","February Cover Issue: Halsey B Side Interview","62490","Editorial Assets"
"VIDEO-37555","Halsey's Top Five Beauty Essentials | Just Five Things | Byrdie","62487","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37556","Halsey's Top Five Beauty Essentials | Just Five Things | Byrdie - Editorial Assets","62488","VIDEO-37555","Halsey's Top Five Beauty Essentials | Just Five Things | Byrdie","62487","Editorial Assets"
"VIDEO-37546","Chicken Wings... But Make It Queso","62478","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37552","Chicken Wings... But Make It Queso - Editorial Assets","62484","VIDEO-37546","Chicken Wings... But Make It Queso","62478","Editorial Assets"
"VIDEO-37543","SPR_InTheWeedsWithPlantPeople_NakiaMaples_9x16_MJ","62475","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37545","Editorial Assets","62477","VIDEO-37543","SPR_InTheWeedsWithPlantPeople_NakiaMaples_9x16_MJ","62475","Editorial Assets"
"VIDEO-37540","Best Super Bowl Snacks, That Are Easy to Make","62472","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37542","Best Super Bowl Snacks, That Are Easy to Make - Editorial Assets","62474","VIDEO-37540","Best Super Bowl Snacks, That Are Easy to Make","62472","Editorial Assets"
"VIDEO-37536","New Beginnings by Byrdie + Estée Lauder: Jaleesa Jaikaran","62468","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37539","New Beginnings by Byrdie + Estée Lauder: Jaleesa Jaikaran - editorial assets","62471","VIDEO-37536","New Beginnings by Byrdie + Estée Lauder: Jaleesa Jaikaran","62468","Editorial Assets"
"VIDEO-37550","New Beginnings by Byrdie + Estée Lauder: Jaleesa Jaikaran - social assets","62482","VIDEO-37536","New Beginnings by Byrdie + Estée Lauder: Jaleesa Jaikaran","62468","Editorial Assets"
"VIDEO-37535","New Beginnings by Byrdie + Estée Lauder: Cheyenne Adler","62467","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37538","New Beginnings by Byrdie + Estée Lauder: Cheyenne Adler - editorial assets","62470","VIDEO-37535","New Beginnings by Byrdie + Estée Lauder: Cheyenne Adler","62467","Editorial Assets"
"VIDEO-37549","New Beginnings by Byrdie + Estée Lauder: Cheyenne Adler - social assets","62481","VIDEO-37535","New Beginnings by Byrdie + Estée Lauder: Cheyenne Adler","62467","Editorial Assets"
"VIDEO-37534","New Beginnings by Byrdie + Estée Lauder: Hélène Heath","62466","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37537","New Beginnings by Byrdie + Estée Lauder: Hélène Heath - editorial assets","62469","VIDEO-37534","New Beginnings by Byrdie + Estée Lauder: Hélène Heath","62466","Editorial Assets"
"VIDEO-37548","New Beginnings by Byrdie + Estée Lauder: Hélène Heath - social assets","62480","VIDEO-37534","New Beginnings by Byrdie + Estée Lauder: Hélène Heath","62466","Editorial Assets"
"VIDEO-37531","The Right Way to Fold a Blanket (Cause You've Been Doing it All Wrong!)","62463","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37532","The Right Way to Fold a Blanket (Cause You've Been Doing it All Wrong!) - Editorial Assets","62464","VIDEO-37531","The Right Way to Fold a Blanket (Cause You've Been Doing it All Wrong!)","62463","Editorial Assets"
"VIDEO-37498","This Affordable 3D Gallery Wall Idea Will Liven Up Any Room","62430","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37499","This Affordable 3D Gallery Wall Idea Will Liven Up Any Room - Editorial Assets","62431","VIDEO-37498","This Affordable 3D Gallery Wall Idea Will Liven Up Any Room","62430","Editorial Assets"
"VIDEO-36912","SPR_InTheWeedsWithPlantPeople_CiaraBenko_9x16_MJ","61664","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37508","Editorial Assets","62440","VIDEO-36912","SPR_InTheWeedsWithPlantPeople_CiaraBenko_9x16_MJ","61664","Editorial Assets"
"VIDEO-36901","Dumpling Wrapper Tiramisu Cake","61653","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36902","Dumpling Wrapper Tiramisu Cake - Editorial Assets","61654","VIDEO-36901","Dumpling Wrapper Tiramisu Cake","61653","Editorial Assets"
"VIDEO-36898","The Easy Way to Make A Stylish Plant Hanger with Only a Rope","61650","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36899","The Easy Way to Make A Stylish Plant Hanger with Only a Rope - Editorial Assets","61651","VIDEO-36898","The Easy Way to Make A Stylish Plant Hanger with Only a Rope","61650","Editorial Assets"
"VIDEO-36881","Bacon Egg and Cheese Envelope","61225","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36884","Bacon Egg and Cheese Envelope - Editorial Assets","61228","VIDEO-36881","Bacon Egg and Cheese Envelope","61225","Editorial Assets"
"VIDEO-36879","How to Grow the Arrowhead Vine (Syngonium podophyllum)","61223","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36880","Editorial Assets - How to Grow the Arrowhead Vine (Syngonium podophyllum)","61224","VIDEO-36879","How to Grow the Arrowhead Vine (Syngonium podophyllum)","61223","Editorial Assets"
"VIDEO-36875","SPR_InTheWeedsWithPlantPeople_ErickaHart_9x16_MJ","61217","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36878","Editorial Assets","61220","VIDEO-36875","SPR_InTheWeedsWithPlantPeople_ErickaHart_9x16_MJ","61217","Editorial Assets"
"VIDEO-36865","How to Connect the Power Cord for an Electric Range","61190","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36866","How to Connect the Power Cord for an Electric Range - Editorial Assets","61191","VIDEO-36865","How to Connect the Power Cord for an Electric Range","61190","Editorial Assets"
"VIDEO-36863","How to Remove Underarm Stains and Odor From Clothes","61188","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36864","How to Remove Underarm Stains and Odor From Clothes - Editorial Assets","61189","VIDEO-36863","How to Remove Underarm Stains and Odor From Clothes","61188","Editorial Assets"
"VIDEO-36861","How to Remove Tomato Sauce Stains From Clothing","61186","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36862","How to Remove Tomato Sauce Stains From Clothing - Editorial Assets","61187","VIDEO-36861","How to Remove Tomato Sauce Stains From Clothing","61186","Editorial Assets"
"VIDEO-37742","How to Remove Tomato Sauce Stains From Clothing- Social Assets","63400","VIDEO-36861","How to Remove Tomato Sauce Stains From Clothing","61186","Editorial Assets"
"VIDEO-36859","How to Remove Rust and Food Stains From Stainless Steel","61184","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36860","How to Remove Rust and Food Stains From Stainless Steel - Editorial Assets","61185","VIDEO-36859","How to Remove Rust and Food Stains From Stainless Steel","61184","Editorial Assets"
"VIDEO-37741","How to Remove Rust and Food Stains From Stainless Steel- Social Assets","63399","VIDEO-36859","How to Remove Rust and Food Stains From Stainless Steel","61184","Editorial Assets"
"VIDEO-36857","How to Remove Red Wine Stains From Carpet","61182","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36858","How to Remove Red Wine Stains From Carpet - Editorial Assets","61183","VIDEO-36857","How to Remove Red Wine Stains From Carpet","61182","Editorial Assets"
"VIDEO-37743","How to Remove Red Wine Stains From Carpet- Social Assets","63401","VIDEO-36857","How to Remove Red Wine Stains From Carpet","61182","Editorial Assets"
"VIDEO-36855","How to Remove Melted Lip Balm Stains From Clothes","61180","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36856","How to Remove Melted Lip Balm Stains From Clothes - Editorial Assets","61181","VIDEO-36855","How to Remove Melted Lip Balm Stains From Clothes","61180","Editorial Assets"
"VIDEO-36853","How to Remove Ketchup Stains From Fabric","61178","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36854","How to Remove Ketchup Stains From Fabric - Editorial Assets","61179","VIDEO-36853","How to Remove Ketchup Stains From Fabric","61178","Editorial Assets"
"VIDEO-36851","How to Remove Coffee Stains From Clothing","61176","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36852","How to Remove Coffee Stains From Clothing - Editorial Assets","61177","VIDEO-36851","How to Remove Coffee Stains From Clothing","61176","Editorial Assets"
"VIDEO-36849","How to Remove Coffee Stains From Carpet","61174","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36850","How to Remove Coffee Stains From Carpet - Editorial Assets","61175","VIDEO-36849","How to Remove Coffee Stains From Carpet","61174","Editorial Assets"
"VIDEO-36847","How to Remove Chocolate Stains From Fabric","61172","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36848","How to Remove Chocolate Stains From Fabric - Editorial Assets","61173","VIDEO-36847","How to Remove Chocolate Stains From Fabric","61172","Editorial Assets"
"VIDEO-36845","How to Remove Mustard Stains From Fabric","61170","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36846","How to Remove Mustard Stains From Fabric - Editorial Assets","61171","VIDEO-36845","How to Remove Mustard Stains From Fabric","61170","Editorial Assets"
"VIDEO-36817","How to Fix a Refrigerator Light That Won't Turn On","61142","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36818","How to Fix a Refrigerator Light That Won't Turn On - Editorial Assets","61143","VIDEO-36817","How to Fix a Refrigerator Light That Won't Turn On","61142","Editorial Assets"
"VIDEO-36814","How to Repair a Two-Handle Cartridge Faucet","61139","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36815","How to Repair a Two-Handle Cartridge Faucet - Editorial Assets","61140","VIDEO-36814","How to Repair a Two-Handle Cartridge Faucet","61139","Editorial Assets"
"VIDEO-36811","How to Use Plumber's Tape","61136","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36812","How to Use Plumber's Tape - Editorial Assets","61137","VIDEO-36811","How to Use Plumber's Tape","61136","Editorial Assets"
"VIDEO-36809","How to Increase Your Low Shower Pressure","61134","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36810","How to Increase Your Low Shower Pressure - Editorial Assets","61135","VIDEO-36809","How to Increase Your Low Shower Pressure","61134","Editorial Assets"
"VIDEO-36807","How to Fix a Rocking Toilet","61132","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36808","How to Fix a Rocking Toilet - Editorial Assets","61133","VIDEO-36807","How to Fix a Rocking Toilet","61132","Editorial Assets"
"VIDEO-36805","How to Caulk Like a Pro","61130","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36806","How to Caulk like a Pro - Editorial Assets","61131","VIDEO-36805","How to Caulk Like a Pro","61130","Editorial Assets"
"VIDEO-36803","How to Install Shoe Molding or Quarter-Round Molding","61128","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36804","How to Install Shoe Molding or Quarter-Round Molding - Editorial Assets","61129","VIDEO-36803","How to Install Shoe Molding or Quarter-Round Molding","61128","Editorial Assets"
"VIDEO-36801","How to Install 3 Types of Anchor Screws","61126","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36802","How to Install 3 Types of Anchor Screws - Editorial Assets","61127","VIDEO-36801","How to Install 3 Types of Anchor Screws","61126","Editorial Assets"
"VIDEO-36795","Milk Substitutes- Chef Nini","61120","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36800","editorial assets","61125","VIDEO-36795","Milk Substitutes- Chef Nini","61120","Editorial Assets"
"VIDEO-36794","Yeast Substitutes - Chef Nini","61119","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36799","editorial assets","61124","VIDEO-36794","Yeast Substitutes - Chef Nini","61119","Editorial Assets"
"VIDEO-36793","Steak Doneness - Chef Nini","61118","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36798","editorial assets","61123","VIDEO-36793","Steak Doneness - Chef Nini","61118","Editorial Assets"
"VIDEO-36792","Flour Substitutes - Chef Nini","61117","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36797","editorial assets","61122","VIDEO-36792","Flour Substitutes - Chef Nini","61117","Editorial Assets"
"VIDEO-36791","Chicken Temperature- Chef Nini","61116","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36796","editorial assets","61121","VIDEO-36791","Chicken Temperature- Chef Nini","61116","Editorial Assets"
"VIDEO-36779","How to Install Landscape Fabric for Weed Control","61104","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36780","How to Install Landscape Fabric for Weed Control - Editorial Assets","61105","VIDEO-36779","How to Install Landscape Fabric for Weed Control","61104","Editorial Assets"
"VIDEO-36777","How to Properly Set a Toilet to Prevent Leaks","61102","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36778","How to Properly Set a Toilet to Prevent Leaks - Editorial Assets","61103","VIDEO-36777","How to Properly Set a Toilet to Prevent Leaks","61102","Editorial Assets"
"VIDEO-36775","How to Fix a Gas Water Heater With No Hot Water","61100","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36776","How to Fix a Gas Water Heater With No Hot Water - Editorial Assets","61101","VIDEO-36775","How to Fix a Gas Water Heater With No Hot Water","61100","Editorial Assets"
"VIDEO-36764","Cheap Cocktails","61047","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36765","editorial assets","61048","VIDEO-36764","Cheap Cocktails","61047","Editorial Assets"
"VIDEO-36762","Tequila Cocktails","61045","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36763","editorial assets","61046","VIDEO-36762","Tequila Cocktails","61045","Editorial Assets"
"VIDEO-36760","Whiskey Cocktails","61043","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36761","editorial assets","61044","VIDEO-36760","Whiskey Cocktails","61043","Editorial Assets"
"VIDEO-36757","Shots and Shooters","61040","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36759","editorial assets","61042","VIDEO-36757","Shots and Shooters","61040","Editorial Assets"
"VIDEO-36755","Vodka Cocktails","61038","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36756","editorial assets","61039","VIDEO-36755","Vodka Cocktails","61038","Editorial Assets"
"VIDEO-36740","Just Five Things at Home | Lindsey Metrus","61023","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36741","Just Five Things at Home | Lindsey Metrus - Editorial Assets","61024","VIDEO-36740","Just Five Things at Home | Lindsey Metrus","61023","Editorial Assets"
"VIDEO-36729","Add Some Green to Your Wall with a DIY Dried Eucalyptus Wall Hanging","61012","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36730","Add Some Green to Your Wall with a DIY Dried Eucalyptus Wall Hanging - Editorial Assets","61013","VIDEO-36729","Add Some Green to Your Wall with a DIY Dried Eucalyptus Wall Hanging","61012","Editorial Assets"
"VIDEO-36726","2020 Dumpster Fire Pie","61009","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36728","2020 Dumpster Fire Pie - Editorial Assets","61011","VIDEO-36726","2020 Dumpster Fire Pie","61009","Editorial Assets"
"VIDEO-36724","Ground Beef Freshness","61007","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36725","editorial assets","61008","VIDEO-36724","Ground Beef Freshness","61007","Editorial Assets"
"VIDEO-36722","Beef Roasts","61005","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36723","editorial assets","61006","VIDEO-36722","Beef Roasts","61005","Editorial Assets"
"VIDEO-36720","Reheating Pizza","61003","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36721","editorial assets","61004","VIDEO-36720","Reheating Pizza","61003","Editorial Assets"
"VIDEO-36874","social assets","61202","VIDEO-36720","Reheating Pizza","61003","Editorial Assets"
"VIDEO-36718","Thawing Chicken","61001","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36719","editorial assets","61002","VIDEO-36718","Thawing Chicken","61001","Editorial Assets"
"VIDEO-36714","In the Weeds | Justin Timothy Temple","60997","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36715","In the Weeds | Justin Timothy Temple - Editorial Assets","60998","VIDEO-36714","In the Weeds | Justin Timothy Temple","60997","Editorial Assets"
"VIDEO-36695","Babka French Toast","60978","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36713","Babka French Toast - Editorial Assets","60996","VIDEO-36695","Babka French Toast","60978","Editorial Assets"
"VIDEO-36693","How to Make a DIY Pom-Pom Garland for Any Holiday","60976","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36712","How to Make a DIY Pom-Pom Garland for Any Holiday - Editorial Assets","60995","VIDEO-36693","How to Make a DIY Pom-Pom Garland for Any Holiday","60976","Editorial Assets"
"VIDEO-36691","How to Remove a Tree Stump Without a Grinder","60974","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36692","How to Remove a Tree Stump Without a Grinder - Editorial Assets","60975","VIDEO-36691","How to Remove a Tree Stump Without a Grinder","60974","Editorial Assets"
"VIDEO-36689","How to Paint Wooden Bathroom Cabinets","60972","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36690","How to Paint Wooden Bathroom Cabinets - Editorial Assets","60973","VIDEO-36689","How to Paint Wooden Bathroom Cabinets","60972","Editorial Assets"
"VIDEO-36676","Just Five Things at Home | Kate Synnott","60959","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36677","Just Five Things at Home | Kate Synnott - Editorial Assets","60960","VIDEO-36676","Just Five Things at Home | Kate Synnott","60959","Editorial Assets"
"VIDEO-36664","Byrdie Beauty School at Home - Camille - Nighttime Eye Look","60946","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36665","Byrdie Beauty School at Home - Camille - Nighttime Eye Look - Social Assets","60947","VIDEO-36664","Byrdie Beauty School at Home - Camille - Nighttime Eye Look","60946","Editorial Assets"
"VIDEO-36662","Upcycle Tin Cans Into Festive and Cozy Lanterns","60944","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36666","Upcycle Tin Cans Into Festive and Cozy Lanterns - Editorial Assets","60949","VIDEO-36662","Upcycle Tin Cans Into Festive and Cozy Lanterns","60944","Editorial Assets"
"VIDEO-36660","Just Five Things at Home | Leah Wyar","60942","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36661","Just Five Things at Home | Leah Wyar - Editorial Assets","60943","VIDEO-36660","Just Five Things at Home | Leah Wyar","60942","Editorial Assets"
"VIDEO-36650","Restaurant Steak","60932","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36651","editorial assets","60933","VIDEO-36650","Restaurant Steak","60932","Editorial Assets"
"VIDEO-36648","Freezing Bananas","60930","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36649","editorial assets","60931","VIDEO-36648","Freezing Bananas","60930","Editorial Assets"
"VIDEO-36646","French Fries","60928","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36647","editorial assets","60929","VIDEO-36646","French Fries","60928","Editorial Assets"
"VIDEO-36643","Baked Potato","60925","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36645","editorial assets","60927","VIDEO-36643","Baked Potato","60925","Editorial Assets"
"VIDEO-36642","Tomato Sauce","60924","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36644","editorial assets","60926","VIDEO-36642","Tomato Sauce","60924","Editorial Assets"
"VIDEO-36640","Gnocchi Sauces","60922","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36641","editorial assets","60923","VIDEO-36640","Gnocchi Sauces","60922","Editorial Assets"
"VIDEO-36629","How to Install a Pop-Up Drain Stopper in a Bathroom Sink","60911","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36630","How to Install a Pop-Up Drain Stopper in a Bathroom Sink - Editorial Assets","60912","VIDEO-36629","How to Install a Pop-Up Drain Stopper in a Bathroom Sink","60911","Editorial Assets"
"VIDEO-36627","Ceramic Vs. Vinyl Flooring","60909","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36628","Ceramic Vs. Vinyl Plank Flooring - Editorial Assets","60910","VIDEO-36627","Ceramic Vs. Vinyl Flooring","60909","Editorial Assets"
"VIDEO-36624","How to Build a Floating Deck","60906","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36625","How to Build a Floating Deck - Editorial Assets","60907","VIDEO-36624","How to Build a Floating Deck","60906","Editorial Assets"
"VIDEO-36620","Drama-Free Lunch","60900","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36626","Drama-Free Lunch - Editorial Assets","60908","VIDEO-36620","Drama-Free Lunch","60900","Editorial Assets"
"VIDEO-36616","SPR_InTheWeedsWithPlantPeople_VionnaWai_9x16_CC_V04_1","60860","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36617","Social Assets","60861","VIDEO-36616","SPR_InTheWeedsWithPlantPeople_VionnaWai_9x16_CC_V04_1","60860","Editorial Assets"
"VIDEO-36618","Editorial Assets","60862","VIDEO-36616","SPR_InTheWeedsWithPlantPeople_VionnaWai_9x16_CC_V04_1","60860","Editorial Assets"
"VIDEO-36877","For Delivery","61219","VIDEO-36616","SPR_InTheWeedsWithPlantPeople_VionnaWai_9x16_CC_V04_1","60860","Editorial Assets"
"VIDEO-36613","Gentleman Jack Whiskey Sour Classic 2020 Finalist Video","60857","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36614","Gentleman Jack Whiskey Sour Classic 2020 Finalist Video - editorial assets","60858","VIDEO-36613","Gentleman Jack Whiskey Sour Classic 2020 Finalist Video","60857","Editorial Assets"
"VIDEO-36609","Super Soothing Potion","60853","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36611","Super Soothing Potion - Editorial Assets","60855","VIDEO-36609","Super Soothing Potion","60853","Editorial Assets"
"VIDEO-36607","How to Tell If a Wall Is Load-Bearing","60851","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36608","How to Tell If a Wall Is Load-Bearing - Editorial Assets","60852","VIDEO-36607","How to Tell If a Wall Is Load-Bearing","60851","Editorial Assets"
"VIDEO-36603","Upcycle Old Wine Bottles Into Stylish Vases","60847","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36605","Upcycle Old Wine Bottles Into Stylish Vases - Editorial Assets","60849","VIDEO-36603","Upcycle Old Wine Bottles Into Stylish Vases","60847","Editorial Assets"
"VIDEO-36602","How to Grow ZZ Plants Indoors","60846","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36670","Editorial Assets - How to Grow ZZ Plants Indoors","60953","VIDEO-36602","How to Grow ZZ Plants Indoors","60846","Editorial Assets"
"VIDEO-36601","How to Grow and Care for a Goldfish Plant","60845","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36735","Editorial Assets - How to Grow and Care for a Goldfish Plant","61018","VIDEO-36601","How to Grow and Care for a Goldfish Plant","60845","Editorial Assets"
"VIDEO-36600","How to Grow and Care for an African Violet","60844","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36751","Editorial Assets - How to Grow and Care for an African Violet","61034","VIDEO-36600","How to Grow and Care for an African Violet","60844","Editorial Assets"
"VIDEO-36599","How to Grow and Care for a Dwarf Jade","60843","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36636","Editorial Assets - How to Grow and Care for a Dwarf Jade","60918","VIDEO-36599","How to Grow and Care for a Dwarf Jade","60843","Editorial Assets"
"VIDEO-36598","How to Grow and Care for Aloe","60842","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36697","Editorial Assets - How to Grow and Care for Aloe","60980","VIDEO-36598","How to Grow and Care for Aloe","60842","Editorial Assets"
"VIDEO-36597","How to Grow and Care for Ginkgo Biloba Trees","60841","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36678","Editorial Assets - How to Grow and Care for Ginkgo Biloba Trees","60961","VIDEO-36597","How to Grow and Care for Ginkgo Biloba Trees","60841","Editorial Assets"
"VIDEO-36596","How to Grow and Care for Kalanchoe","60840","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36679","Editorial Assets - How to Grow and Care for Kalanchoe","60962","VIDEO-36596","How to Grow and Care for Kalanchoe","60840","Editorial Assets"
"VIDEO-36595","How to Grow and Care for Heavenly Bamboo","60839","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36737","Editorial Assets - How to Grow and Care for Heavenly Bamboo","61020","VIDEO-36595","How to Grow and Care for Heavenly Bamboo","60839","Editorial Assets"
"VIDEO-36594","How to Grow Mondo Grass Indoors","60838","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36738","Editorial Assets - How to Grow Mondo Grass Indoors","61021","VIDEO-36594","How to Grow Mondo Grass Indoors","60838","Editorial Assets"
