"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-31331","Creamy Crab Dip Recipe With Cream Cheese - Editorial Assets","54692","VIDEO-31220","Creamy Crab Dip Recipe With Cream Cheese","54539","Editorial Assets"
"VIDEO-31219","The 3-Minute Fried Halloumi Cheese Recipe You Need","54538","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31333","The 3-Minute Fried Halloumi Cheese Recipe You Need - Editorial Assets","54694","VIDEO-31219","The 3-Minute Fried Halloumi Cheese Recipe You Need","54538","Editorial Assets"
"VIDEO-31216","Puerto Rican No-Egg Eggnog With Rum (Coquito) Recipe","54524","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31217","Puerto Rican No-Egg Eggnog With Rum (Coquito) Recipe - Editorial Subtask","54525","VIDEO-31216","Puerto Rican No-Egg Eggnog With Rum (Coquito) Recipe","54524","Editorial Assets"
"VIDEO-31214","How to Make Non-Alcoholic Holiday Eggnog","54522","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31215","How to Make Non-Alcoholic Holiday Eggnog - Editorial Assets","54523","VIDEO-31214","How to Make Non-Alcoholic Holiday Eggnog","54522","Editorial Assets"
"VIDEO-31213","5 Common Misconceptions About Thyroid Disease","54521","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31298","Editorial Assets","54654","VIDEO-31213","5 Common Misconceptions About Thyroid Disease","54521","Editorial Assets"
"VIDEO-31207","What is Selenium and How Does It Work?","54515","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31211","Editorial Assets","54519","VIDEO-31207","What is Selenium and How Does It Work?","54515","Editorial Assets"
"VIDEO-31206","What is Iodine and How Does the Supplement Work?","54514","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31212","Editorial Assets","54520","VIDEO-31206","What is Iodine and How Does the Supplement Work?","54514","Editorial Assets"
"VIDEO-31204","Creamy Eggnog Recipe with Brandy, Bourbon, or Rum","54512","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31205","Creamy Eggnog Recipe with Brandy, Bourbon, or Rum - Editorial Assets","54513","VIDEO-31204","Creamy Eggnog Recipe with Brandy, Bourbon, or Rum","54512","Editorial Assets"
"VIDEO-31202","Simple Mulled Wine Recipe With Brandy and Cinnamon","54510","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31203","Simple Mulled Wine Recipe With Brandy and Cinnamon - Editorial Assets","54511","VIDEO-31202","Simple Mulled Wine Recipe With Brandy and Cinnamon","54510","Editorial Assets"
"VIDEO-31200","7 Quick Nutrition Tips for Thyroid Wellness","54508","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31208","Editorial Assets","54516","VIDEO-31200","7 Quick Nutrition Tips for Thyroid Wellness","54508","Editorial Assets"
"VIDEO-31199","7 Essential Facts About Goitrogens and Diet","54507","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31201","Editorial Assets","54509","VIDEO-31199","7 Essential Facts About Goitrogens and Diet","54507","Editorial Assets"
"VIDEO-31197","How to Decorate Cookies with Royal Icing","54505","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31198","6 Tips for Decorating with Royal Icing - Editorial Tasks","54506","VIDEO-31197","How to Decorate Cookies with Royal Icing","54505","Editorial Assets"
"VIDEO-31196","Overview of Thyroid Function","54500","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31209","Editorial Assets","54517","VIDEO-31196","Overview of Thyroid Function","54500","Editorial Assets"
"VIDEO-31194","7 Tips for Managing Millennials","54498","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31195","7 Tips for Managing Millennials - Editorial Assets","54499","VIDEO-31194","7 Tips for Managing Millennials","54498","Editorial Assets"
"VIDEO-31192","7 Most Important Interview Tips for Teenagers","54496","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31193","7 Most Important Interview Tips for Teenagers - Editorial Assets","54497","VIDEO-31192","7 Most Important Interview Tips for Teenagers","54496","Editorial Assets"
"VIDEO-31190","How to Make Juicy Oven-Baked Burgers","54494","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31191","How to Make Juicy Oven-Baked Burgers - Editorial Assets","54495","VIDEO-31190","How to Make Juicy Oven-Baked Burgers","54494","Editorial Assets"
"VIDEO-31188","How to Make Crispy Fried Chicken Drumsticks","54492","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31189","How to Make Crispy Fried Chicken Drumsticks - Editorial Tasks","54493","VIDEO-31188","How to Make Crispy Fried Chicken Drumsticks","54492","Editorial Assets"
"VIDEO-31186","How to Make Easy Burger Seasoning","54490","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31187","How to Make Easy Burger Seasoning - Editorial Assets","54491","VIDEO-31186","How to Make Easy Burger Seasoning","54490","Editorial Assets"
"VIDEO-31184","Easy Cheddar Cheese Sauce Recipe","54488","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31185","Easy Cheddar Cheese Sauce Recipe - Editorial Tasks","54489","VIDEO-31184","Easy Cheddar Cheese Sauce Recipe","54488","Editorial Assets"
"VIDEO-3111","Meatballs","14299","","","",""
"VIDEO-3113","How to Make a Basic Italian Meatball","14301","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3114","How to Make a 3 Meat Meatball","14302","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3116","How to Make a Pork Meatball","14304","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3119","How to Make a Low Carb Meatball","14307","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3120","How to Make a Vegetarian Meatball","14308","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3121","How to Make Buffalo Meatballs","14309","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3122","Tips for Making a Meatball Hero","14310","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3123","How to Make Asian-Inspired Meatballs","14311","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3124","How to Make Classic Swedish Meatballs","14312","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3128","How to Make Greek Lamb Meatballs","14316","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3130","Variations on Classic Beef Meatballs","14318","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3131","Tips for Making Meatball Sliders","14319","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3132","How to Make Meatballs on the Stovetop","14320","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3133","How to Make Meatballs in the Oven","14321","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3134","Tips for Making Gluten Free Meatballs","14322","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3135","Tips for Making Maranara Sauce for Meatballs","14323","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3136","How to Keep Meatballs from Drying Out","14324","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3137","Bill's Balls | About Me","14325","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3360","How to Make Soup Meatballs","14548","VIDEO-3111","Meatballs","14299","Editorial Assets"
"VIDEO-3079","Basic Weight Training for Women","14267","","","",""
"VIDEO-3080","Why Should Women Weight Train?","14268","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3081","Things to Know Before Started a Weight Training Regimen","14269","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3082","How to Do Weighted Lunges","14270","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3083","Pre-Weight Training Stretches for Women","14271","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3084","Tips for NOT Injuring Out Your Shoulders When Lifting","14272","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3085","Avoiding Sloppy Form When Weight Lifting","14273","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3086","What to Eat Before a Weight Lifting Workout","14274","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3087","What to Drink Before a Weight Lifting Workout","14275","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3088","Top Kettle Bell Workouts for Your Arms","14276","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3089","Does Lifting Weights Help You to Lose Weight?","14277","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3090","Top Full Body Weight Lifting Exercises for Women","14278","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3091","Top Weighted Butt Exercises for Women","14279","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3092","Top Weighted Shoulder Exercises for Women","14280","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3093","Top Weighted Back Exercises for Women","14281","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3094","Top Weighted Bicep Exercises for Women","14282","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3095","Top Weighted Oblique Exercises for Women","14283","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3096","How to Do Weighted Squats","14284","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3097","How to Do Weighted Reverse Lunges","14285","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3098","How to Do a Bent Leg Dead Lift with Kettle Bells","14286","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3099","How to Do Jump Squats","14287","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3100","How to Do a Chest Press | Weight Training for Women","14288","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3101","How to Do Single Leg Dead Lifts| Weight Training for Women","14289","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3102","Should Women Lift Heavy Weights?","14290","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3103","How to Avoid Getting Big Muscles When Weight Training","14291","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3104","What to Eat After a Weight Training Session","14292","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3105","Top Weighted Chest Exercises","14293","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3106","How to Improve Your Range of Motion with Weight Training","14294","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3107","How to Do a Half Turkish Get Up Aka Turkish Stand Up | Weight Training for Women","14295","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3108","Full Body Exercises with Sandbags | Weight Training for Women","14296","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3109","How to Weight Train Using Household Items","14297","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3110","How to Do Weighted Cardio Circuits","14298","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3572","Cam A, Reel 1","14760","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3573","Cam B, Reel 1","14761","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3574","Cam C, Reel 1","14762","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3815","How to Use a Foam Roller to Stretch Before Training","15029","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-4091","About Me","15305","VIDEO-3079","Basic Weight Training for Women","14267","Editorial Assets"
"VIDEO-3078","All About Fertility","14266","","","",""
"VIDEO-3225","What is PGD?","14413","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3226","What is aCGH?","14414","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3227","How Can I Ensure I Have a Healthy Baby?","14415","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3228","Is Genetic Testing Safe?","14416","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3229","Should I Consider Genetic Testing for my Embryos?","14417","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3230","What is Fertility Preservation?","14418","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3231","Is it Safe to Freeze my Eggs?","14419","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3232","Is it Safe to Freeze my Embryos?","14420","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3233","How Many Eggs Should I Freeze?","14421","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3234","Why Choose a Single Embryo Transfer?","14422","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3235","What is SART and How Can it Help You?","14423","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3236","How Do I Know if I am Infertile?","14424","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3237","What is Artificial Insemination?","14425","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3238","Are there Fertility Drugs for Men?","14426","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3239","How to Know if a Man is Infertile","14427","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3240","What Are Fertility Drugs?","14428","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3241","Treatment Options for Infertility","14429","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3242","Does Insurance Cover Artificial Insemination?","14430","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3243","Chances of Getting Pregnant With Fertility Treatments","14431","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3244","Causes of Infertility","14432","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3245","Age and Male Fertility","14433","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3246","How Often Should You Have Sex to Get Pregnant?","14434","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3247","Tips for Getting Pregnant After 35","14435","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3248","Chances of Getting Pregnant After 40","14436","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3249","Age and Male Fertility","14437","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3250","How Often Should You Have Sex When Trying to Get Pregnant","14438","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3251","Should You Lay On Your Back After Having Sex? | Fertility","14439","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3252","Best Position for Intercourse | Fertility","14440","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3253","How Many Months Does it Take Most Couples to Get Pregnant","14441","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3254","Are Lubricants Safe When Trying to Get Pregnant?","14442","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3255","Can IVF Work for Older Women?","14443","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3256","Options for Women Over 40 Trying to Get Pregnant","14444","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3257","Tips for Talking to Your Doctor About Fertility","14445","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3258","Tips for Getting Pregnant After 35","14446","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3259","Chances of Getting Pregnant After 40","14447","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3260","What does FSH have to do with fertility?","14448","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3261","Can I Get Pregnant Even if I Have High FSH?","14449","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3262","Drawbacks of Conventional IVF","14450","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3263","What is Minimal Stimulation IVF?","14451","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3264","What Happens if I Failed Conventional IVF Cycles?","14452","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3265","What is a Natural Cycle IVF?","14453","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3266","What Time of the Month Can Women Get Pregnant?","14454","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3267","Tips for Getting Pregnant Quickly","14455","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3268","Biological Clock and Getting Pregnant","14456","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3269","Stress and Infertility: Is There a Connection?","14457","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3270","When to Go Off Birth Control When Trying to Conceive","14458","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3271","What Day Do You Ovulate?","14459","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3272","What is Clomid?","14460","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3273","What Are the Costs Associated with IVF?","14461","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3274","Reasons to Change Your Lifestyle to Increase Fertility","14462","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3275","Supplements to Increase Fertility","14463","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3276","Alternative Treatments for Infertility","14464","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3277","New Hope Fertility Center | About Me","14465","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3281","GH4, Card 01","14469","VIDEO-3078","All About Fertility","14266","Editorial Assets"
"VIDEO-3005","Photoshop Basics","14193","","","",""
"VIDEO-3006","Introduction to Photoshop CC Interface","14194","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3007","How to Use Layer Shortcuts | Photoshop CC Basics","14195","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3009","Understanding Masks | Photoshop CC Basics","14197","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3011","Understanding Resolution and Image Size","14199","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3012","Changing Opacity, Size, and Hardness","14200","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3013","Using the Select Tools | Photoshop CC Basics","14201","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3014","Using the Crop Tool | Photoshop CC Basics","14202","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3016","Using the Spot Healing Brushes | Photoshop CC Basics","14204","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3017","Tips for Using the Clone Stamps | Photoshop CC Basics","14205","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3018","Using the Eraser Tool | Photoshop CC Basics","14206","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3020","Using the Dodge, Burn, and Sponge tools","14208","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3022","Using the History Panel | Photoshop CC Basics","14210","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3023","Using the Gradient and Paint Bucket | Photoshop CC Basics","14211","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3024","Using the Pen Tools | Photoshop CC Basics","14212","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3025","Using the Type Tools | Photoshop CC Basics","14213","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3028","Using the Navigation and 3D tools | Photoshop CC Basics","14216","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3029","How to Use Adjustment Layers | Photoshop CC Basics","14217","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3030","Basic Color Correction | Photoshop CC Basics","14218","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3032","How to Use the Lasso Tool | Photoshop CC Basics","14220","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3038","Converting to Black and White | Photoshop CC Basics","14226","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3044","Adding Vignettes | Photoshop CC Basics","14232","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3045","Scaling, Skewing or Straightenting an Image","14233","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3047","Using Smart Objects | Photoshop CC Basics","14235","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3048","About Me","14236","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3154","Camera A Reel 1","14342","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3155","Camera B Reel 1","14343","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3156","Camera A Reel 2","14344","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3157","Camera B Reel 2","14345","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3579","Understanding Color Range","14767","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3586","How to Use the Magic Wand Tool","14800","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3587","Using the Trim and Reveal Features","14801","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3588","How to Use the Clone Panel","14802","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3589","How to Use the Marquee Tool","14803","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3590","How to Paint Onto an Image","14804","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3592","How to Use Essential Shortcuts in Photoshop CC","14806","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3595","How to Use Layers  | Photoshop CC Basics","14809","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-3596","Tips for Organizing Layers | Photoshop CC Basics","14810","VIDEO-3005","Photoshop Basics","14193","Editorial Assets"
"VIDEO-2981","Pole Dance Workout","14169","","","",""
"VIDEO-3187","How to Do a Fireman | Pole Dancing Workout","14375","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3188","How to Do a Pull Up Crunch | Pole Dancing Workout","14376","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3189","How to Do a Fan Kick | Pole Dancing Workout","14377","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3190","How to Do a Cross Knee Release","14378","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3191","How to Do a Basic Carousel Spin | Pole Dancing Workout","14379","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3193","Warm Up Exercises for Leg Strength","14381","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3194","Warm Up Exercises for Core Strength","14382","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3197","How to Do a Basic Inversion","14385","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3198","What's an Inside Hook Spin? | Pole Dance Workout","14386","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3199","How to Do a Back Hook Spin","14387","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3200","How to Do a Chair Spin","14388","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3201","How to Climb a Pole","14389","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3204","Warm Up Exercises to Activate Core for Pole Dancing","14392","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3206","Warm Up Exercises for the Upper Body for Pole Dancing","14394","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3207","Warm Up Exercises to Activate Flexibility for Pole Dancing","14395","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3208","Shoulder Flexibility Training For Beginners","14396","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3209","Leg and Hip Flexibility Training for Beginners","14397","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3210","Back Flexibility Training for Beginners","14398","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3211","How to Do a Basic Chopper","14399","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3213","How to do a Full Wrist Roll Pirouette","14401","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3214","How to do a Linear 3 Step Turn","14402","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3215","How to do a Circular 3 Step Turn","14403","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3216","How to do a Flat Body Pull up Sit","14404","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3217","How to do a Pull Up Sit","14405","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3218","How to do a Reverse Super Woman","14406","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3219","How to do a Basic Carousel Kick","14407","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3220","How to do a Beginner Single Climb Stand","14408","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3221","Variations on Pole Stands for Beginners","14409","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3222","Top 3 Dismounts for Beginners","14410","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3224","About Me","14412","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3354","Camera A Reel 1","14542","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3355","Camera B Reel 1","14543","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3356","Camera C Reel 1","14544","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3357","Camera A Reel 2","14545","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3358","Camera B Reel 2","14546","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-3359","Camera C Reel 2","14547","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-4131","About Me","15345","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-4132","About Me","15346","VIDEO-2981","Pole Dance Workout","14169","Editorial Assets"
"VIDEO-2980","Guilt and Gluten Free Cooking","14168","","","",""
"VIDEO-3049","Tips for Cooking With Tofu","14237","VIDEO-2980","Guilt and Gluten Free Cooking","14168","Editorial Assets"
"VIDEO-3050","Best Uses for Chickpeas","14238","VIDEO-2980","Guilt and Gluten Free Cooking","14168","Editorial Assets"
"VIDEO-3051","Best Summer Salad","14239","VIDEO-2980","Guilt and Gluten Free Cooking","14168","Editorial Assets"
